initialucr,eventnumber,initialtype,finaltype,datetimereceived,eventaddress,reportingdistrict,source,beat,district,city,state,month,day,year,yearfrac,yearmonth
Shots Fired,141221155,957S,957S,5/2/2014 22:19,518 E SIXTH ST,SEA,2013-2014,,,Stockton,CA,5,2,2014,14.33611111,173
Shots Fired,141240013,957S,957S,5/4/2014 0:14,261 W FOURTH ST,SEA,2013-2014,,,Stockton,CA,5,4,2014,14.34166667,173
Shots Fired,141240078,957S,957S,5/4/2014 1:06,2611 BIEGHLE ST,PAR,2013-2014,,,Stockton,CA,5,4,2014,14.34166667,173
Shots Fired,141240155,957S,957S,5/4/2014 4:26,1502 S GRANT ST,SEA,2013-2014,,,Stockton,CA,5,4,2014,14.34166667,173
Shots Fired,141240989,957S,957S,5/4/2014 20:35,1447 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,5,4,2014,14.34166667,173
Shots Fired,141250022,957S,957S,5/5/2014 0:32,1205 E SEVENTH ST,PAR,2013-2014,,,Stockton,CA,5,5,2014,14.34444444,173
Shots Fired,141251006,957S,DISCHARGE OF FIREARMS,5/5/2014 23:31,517 CABANA WY,VAL,2013-2014,,,Stockton,CA,5,5,2014,14.34444444,173
Shots Fired,141260009,957S,957S,5/6/2014 0:23,351 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,5,6,2014,14.34722222,173
Shots Fired,141270977,957S,957S,5/7/2014 20:59,1930 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,5,7,2014,14.35,173
Shots Fired,141280003,957S,957S,5/8/2014 0:04,1562 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,5,8,2014,14.35277778,173
Shots Fired,141280056,957S,957S,5/8/2014 2:18,1549 E SEVENTH ST,PAR,2013-2014,,,Stockton,CA,5,8,2014,14.35277778,173
Shots Fired,141280972,957S,957S,5/8/2014 21:21,148 W MARTIN LUTHER KING BL,SEA,2013-2014,,,Stockton,CA,5,8,2014,14.35277778,173
Shots Fired,141281002,957S,957S,5/8/2014 22:04,2018 SCRIBNER ST,PAR,2013-2014,,,Stockton,CA,5,8,2014,14.35277778,173
Shots Fired,141290034,957S,957S,5/9/2014 1:07,1535 S CENTER ST,SEA,2013-2014,,,Stockton,CA,5,9,2014,14.35555556,173
Shots Fired,141290075,957S,957S,5/9/2014 3:16,444 E THIRD ST,SEA,2013-2014,,,Stockton,CA,5,9,2014,14.35555556,173
Shots Fired,141291042,957S,957S,5/9/2014 22:14,1526 TWELFTH ST,PAR,2013-2014,,,Stockton,CA,5,9,2014,14.35555556,173
Shots Fired,141291135,957S,957S,5/9/2014 23:49,215 W EIGHTH ST,SEA,2013-2014,,,Stockton,CA,5,9,2014,14.35555556,173
Shots Fired,141310059,957S,SHOOTING INTO OCCUPIED DWELLING,5/11/2014 1:48,1545 S SAN JOAQUIN ST,SEA,2013-2014,,,Stockton,CA,5,11,2014,14.36111111,173
Shots Fired,141330086,957S,957S,5/13/2014 4:46,1020 E NINTH ST,PAR,2013-2014,,,Stockton,CA,5,13,2014,14.36666667,173
Shots Fired,141331001,957S,957S,5/13/2014 21:50,1550 SPRING ST,PAR,2013-2014,,,Stockton,CA,5,13,2014,14.36666667,173
Shots Fired,141340869,957S,957S,5/14/2014 17:52,1449 S TURNPIKE RD,SEA,2013-2014,,,Stockton,CA,5,14,2014,14.36944444,173
Shots Fired,141350167,957S,957S,5/15/2014 7:01,301 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,5,15,2014,14.37222222,173
Shots Fired,141350446,957S,957S,5/15/2014 12:35,2040 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,5,15,2014,14.37222222,173
Shots Fired,141350833,957S,957S,5/15/2014 18:30,2255 S AIRPORT WY,PAR,2013-2014,,,Stockton,CA,5,15,2014,14.37222222,173
Shots Fired,141350943,957S,957S,5/15/2014 20:50,121 E FIRST ST,SEA,2013-2014,,,Stockton,CA,5,15,2014,14.37222222,173
Shots Fired,141350968,957S,957S,5/15/2014 21:28,1920 S MONROE ST,SEA,2013-2014,,,Stockton,CA,5,15,2014,14.37222222,173
Shots Fired,141351071,957S,957S,5/15/2014 23:54,2238 S UNION ST,PAR,2013-2014,,,Stockton,CA,5,15,2014,14.37222222,173
Shots Fired,141360050,957S,957S,5/16/2014 1:13,641 E SIXTH ST,SEA,2013-2014,,,Stockton,CA,5,16,2014,14.375,173
Shots Fired,141380019,957S,957S,5/18/2014 0:33,2260 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,5,18,2014,14.38055556,173
Shots Fired,141380981,957S,957S,5/18/2014 22:45,1542 E SEVENTH ST,PAR,2013-2014,,,Stockton,CA,5,18,2014,14.38055556,173
Shots Fired,141401020,957S,957S,5/20/2014 23:35,1912 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,5,20,2014,14.38611111,173
Shots Fired,141420232,957S,957S,5/22/2014 9:23,526 E MARTIN LUTHER KING BL,SEA,2013-2014,,,Stockton,CA,5,22,2014,14.39166667,173
Shots Fired,141440014,957S,957S,5/24/2014 0:15,1625 S TURNPIKE RD,SEA,2013-2014,,,Stockton,CA,5,24,2014,14.39722222,173
Shots Fired,141440106,957S,957S,5/24/2014 2:30,2025 S AMERICAN ST,SEA,2013-2014,,,Stockton,CA,5,24,2014,14.39722222,173
Shots Fired,141450264,957S,957S,5/25/2014 9:36,1720 S STANISLAUS ST,SEA,2013-2014,,,Stockton,CA,5,25,2014,14.4,173
Shots Fired,141450882,957S,ASSAULT WITH A DEADLY WEAPON,5/25/2014 21:28,1550 SPRING ST,PAR,2013-2014,,,Stockton,CA,5,25,2014,14.4,173
Shots Fired,141460074,957S,957S,5/26/2014 2:20,1485 E SIXTH ST,PAR,2013-2014,,,Stockton,CA,5,26,2014,14.40277778,173
Shots Fired,141460886,957S,957S,5/26/2014 23:48,307 KOLHER ST,SEA,2013-2014,,,Stockton,CA,5,26,2014,14.40277778,173
Shots Fired,141471015,957S,957S,5/27/2014 22:07,1300 S SAN JOAQUIN ST,SEA,2013-2014,,,Stockton,CA,5,27,2014,14.40555556,173
Shots Fired,141471017,957S,957S,5/27/2014 22:08,1105 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,5,27,2014,14.40555556,173
Shots Fired,141480033,957S,957S,5/28/2014 0:40,S AIRPORT WY/TWELFTH ST,PAR,2013-2014,,,Stockton,CA,5,28,2014,14.40833333,173
Shots Fired,141510151,957S,957S,5/31/2014 7:03,1518 E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,5,31,2014,14.41666667,173
Shots Fired,141520738,957S,957S,6/1/2014 18:03,1542 E SEVENTH ST,PAR,2013-2014,,,Stockton,CA,6,1,2014,14.41666667,174
Shots Fired,141521018,957S,POSSESSION OF ILLEGAL WEAPON,6/1/2014 22:13,635 E NINTH ST,SEA,2013-2014,,,Stockton,CA,6,1,2014,14.41666667,174
Shots Fired,141570078,957S,957S,6/6/2014 2:38,820 E CLAY ST,SEA,2013-2014,,,Stockton,CA,6,6,2014,14.43055556,174
Shots Fired,141571128,957S,957S,6/6/2014 23:04,843 E THIRD ST,SEA,2013-2014,,,Stockton,CA,6,6,2014,14.43055556,174
Shots Fired,141581027,957S,957S,6/7/2014 22:05,2542 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,6,7,2014,14.43333333,174
Shots Fired,141581044,957S,957S,6/7/2014 22:13,NB I5 OFF RAMP/W EIGHTH ST,SEA,2013-2014,,,Stockton,CA,6,7,2014,14.43333333,174
Shots Fired,141590152,957S,957S,6/8/2014 4:53,2743 VOLNEY CT,PAR,2013-2014,,,Stockton,CA,6,8,2014,14.43611111,174
Shots Fired,141600056,957S,957S,6/9/2014 1:57,2209 S SACRAMENTO ST,PAR,2013-2014,,,Stockton,CA,6,9,2014,14.43888889,174
Shots Fired,141610077,957S,957S,6/10/2014 3:32,1502 JULIAN ST,PAR,2013-2014,,,Stockton,CA,6,10,2014,14.44166667,174
Shots Fired,141621074,957S,957S,6/11/2014 22:52,1938 S LINCOLN ST,SEA,2013-2014,,,Stockton,CA,6,11,2014,14.44444444,174
Shots Fired,141631124,957S,957S,6/12/2014 22:58,2430 S CALIFORNIA ST,SEA,2013-2014,,,Stockton,CA,6,12,2014,14.44722222,174
Shots Fired,141631166,957S,957S,6/12/2014 23:51,843 E THIRD ST,SEA,2013-2014,,,Stockton,CA,6,12,2014,14.44722222,174
Shots Fired,141631173,957S,957S,6/12/2014 23:58,1646 SIKH TEMPLE ST,SEA,2013-2014,,,Stockton,CA,6,12,2014,14.44722222,174
Shots Fired,141641060,957S,SHOOTING INTO OCCUPIED DWELLING,6/13/2014 22:35,S PILGRIM ST/E EIGHTH ST,PAR,2013-2014,,,Stockton,CA,6,13,2014,14.45,174
Shots Fired,141650083,957S,957S,6/14/2014 3:12,2332 S EL DORADO ST,SEA,2013-2014,,,Stockton,CA,6,14,2014,14.45277778,174
Shots Fired,141670787,957S,SHOOTING INTO OCCUPIED DWELLING,6/16/2014 18:37,450 W SEVENTH ST,SEA,2013-2014,,,Stockton,CA,6,16,2014,14.45833333,174
Shots Fired,141810018,957S,BURGLARY RESIDENTIAL,6/30/2014 0:20,2211 OPHIR ST,PAR,2013-2014,,,Stockton,CA,6,30,2014,14.49722222,174
Shots Fired,141820193,957S,SHOOTING INTO OCCUPIED DWELLING,7/1/2014 7:41,2411 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,7,1,2014,14.5,175
Shots Fired,141831137,957S,957S,7/2/2014 21:57,2147 S SAN JOAQUIN ST,SEA,2014-2015,,,Stockton,CA,7,2,2014,14.50277778,175
Shots Fired,141860089,957S,957S,7/5/2014 0:47,1457 E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,7,5,2014,14.51111111,175
Shots Fired,141860202,957S,957S,7/5/2014 3:06,2303 OPHIR ST,PAR,2014-2015,,,Stockton,CA,7,5,2014,14.51111111,175
Shots Fired,141861222,957S,SHOOTING INTO OCCUPIED DWELLING,7/5/2014 22:55,2418 S LINCOLN ST,SEA,2014-2015,,,Stockton,CA,7,5,2014,14.51111111,175
Shots Fired,141870085,957S,957S,7/6/2014 1:43,2121 PHELPS ST,PAR,2014-2015,,,Stockton,CA,7,6,2014,14.51388889,175
Shots Fired,141870951,957S,957S,7/6/2014 22:10,1424 S STANISLAUS ST,SEA,2014-2015,,,Stockton,CA,7,6,2014,14.51388889,175
Shots Fired,141891142,957S,957S,7/8/2014 23:33,2238 S MONROE ST,SEA,2014-2015,,,Stockton,CA,7,8,2014,14.51944444,175
Shots Fired,141940068,957S,957S,7/13/2014 1:20,2546 S TURNPIKE RD,SEA,2014-2015,,,Stockton,CA,7,13,2014,14.53333333,175
Shots Fired,141940501,957S,MURDER,7/13/2014 14:57,S GRANT ST/E FOURTH ST,SEA,2014-2015,,,Stockton,CA,7,13,2014,14.53333333,175
Shots Fired,141950060,957S,957S,7/14/2014 1:21,2460 S MADISON ST,SEA,2014-2015,,,Stockton,CA,7,14,2014,14.53611111,175
Shots Fired,141950090,957S,957S,7/14/2014 2:50,733 CLOYNE CT,SEA,2014-2015,,,Stockton,CA,7,14,2014,14.53611111,175
Shots Fired,141960802,957S,957S,7/15/2014 19:12,2044 FAIR ST,PAR,2014-2015,,,Stockton,CA,7,15,2014,14.53888889,175
Shots Fired,141961052,957S,957S,7/15/2014 23:27,1546 SPRING ST,PAR,2014-2015,,,Stockton,CA,7,15,2014,14.53888889,175
Shots Fired,141961076,957S,957S,7/15/2014 23:51,2115 ANNE ST,PAR,2014-2015,,,Stockton,CA,7,15,2014,14.53888889,175
Shots Fired,142080069,957S,957S,7/27/2014 1:45,1140 E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,7,27,2014,14.57222222,175
Shots Fired,142080905,957S,957S,7/27/2014 22:21,1502 E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,7,27,2014,14.57222222,175
Shots Fired,142100126,957S,957S,7/29/2014 5:28,2202 SCRIBNER ST,PAR,2014-2015,,,Stockton,CA,7,29,2014,14.57777778,175
Shots Fired,142131113,957S,957S,8/1/2014 22:44,2529 PHELPS ST,PAR,2014-2015,,,Stockton,CA,8,1,2014,14.58333333,176
Shots Fired,142140008,957S,957S,8/2/2014 0:08,1402 TWELFTH ST,PAR,2014-2015,,,Stockton,CA,8,2,2014,14.58611111,176
Shots Fired,142140031,957S,957S,8/2/2014 0:41,CALHOUN WY/HARRISBURG PL,LAK,2014-2015,,,Stockton,CA,8,2,2014,14.58611111,176
Shots Fired,142140101,957S,957S,8/2/2014 2:39,745 E FIFTH ST,SEA,2014-2015,,,Stockton,CA,8,2,2014,14.58611111,176
Shots Fired,142140523,957S,957S,8/2/2014 14:07,2303 OPHIR ST,PAR,2014-2015,,,Stockton,CA,8,2,2014,14.58611111,176
Shots Fired,142140938,957S,957S,8/2/2014 21:07,2119 ANNE ST,PAR,2014-2015,,,Stockton,CA,8,2,2014,14.58611111,176
Shots Fired,142140949,957S,957S,8/2/2014 21:13,2445 OPHIR ST,PAR,2014-2015,,,Stockton,CA,8,2,2014,14.58611111,176
Shots Fired,142150075,957S,957S,8/3/2014 1:24,1617 S SUTTER ST,SEA,2014-2015,,,Stockton,CA,8,3,2014,14.58888889,176
Shots Fired,142150122,957S,957S,8/3/2014 3:32,1607 S TURNPIKE RD,SEA,2014-2015,,,Stockton,CA,8,3,2014,14.58888889,176
Shots Fired,142160006,957S,957S,8/4/2014 0:06,2058 FAIR ST,PAR,2014-2015,,,Stockton,CA,8,4,2014,14.59166667,176
Shots Fired,142160549,957S,957S,8/4/2014 14:15,2058 FAIR ST,SUP,2014-2015,,,Stockton,CA,8,4,2014,14.59166667,176
Shots Fired,142160552,957S,ASSAULT WITH A DEADLY WEAPON,8/4/2014 14:19,2202 SCRIBNER ST,EVE,2014-2015,,,Stockton,CA,8,4,2014,14.59166667,176
Shots Fired,142170844,957S,957S,8/5/2014 19:57,738 E SECOND ST,SEA,2014-2015,,,Stockton,CA,8,5,2014,14.59444444,176
Shots Fired,142181010,957S,957S,8/6/2014 23:29,121 E FIRST ST,SEA,2014-2015,,,Stockton,CA,8,6,2014,14.59722222,176
Shots Fired,142190864,957S,SHOOTING INTO OCCUPIED DWELLING,8/7/2014 17:44,2128 ANNE ST,PAR,2014-2015,,,Stockton,CA,8,7,2014,14.6,176
Shots Fired,142191048,957S,SHOOTING INTO OCCUPIED DWELLING,8/7/2014 20:44,2505 PHELPS ST,PAR,2014-2015,,,Stockton,CA,8,7,2014,14.6,176
Shots Fired,142191214,957S,ASSAULT WITH A DEADLY WEAPON,8/7/2014 23:34,2505 PHELPS ST,PAR,2014-2015,,,Stockton,CA,8,7,2014,14.6,176
Shots Fired,142201022,957S,957S,8/8/2014 23:42,1518 E TENTH ST,PAR,2014-2015,,,Stockton,CA,8,8,2014,14.60277778,176
Shots Fired,142201023,957S,957S,8/8/2014 23:42,1518 E TENTH ST,PAR,2014-2015,,,Stockton,CA,8,8,2014,14.60277778,176
Shots Fired,142201038,957S,957S,8/8/2014 23:56,2338 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,8,8,2014,14.60277778,176
Shots Fired,142210091,957S,957S,8/9/2014 3:18,1549 E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,8,9,2014,14.60555556,176
Shots Fired,142240017,957S,957S,8/12/2014 0:52,375 DELHI AV,SEA,2014-2015,,,Stockton,CA,8,12,2014,14.61388889,176
Shots Fired,142250597,957S,957S,8/13/2014 14:36,S UNION ST/E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,8,13,2014,14.61666667,176
Shots Fired,142251184,957S,957S,8/13/2014 23:11,445 W THIRD ST,SEA,2014-2015,,,Stockton,CA,8,13,2014,14.61666667,176
Shots Fired,142251186,957S,957S,8/13/2014 23:12,542 KOLHER ST,SEA,2014-2015,,,Stockton,CA,8,13,2014,14.61666667,176
Shots Fired,142280826,957S,957S,8/16/2014 20:26,135 E FIRST ST,SEA,2014-2015,,,Stockton,CA,8,16,2014,14.625,176
Shots Fired,142320937,957S,957S,8/20/2014 23:08,1227 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,8,20,2014,14.63611111,176
Shots Fired,142340996,957S,957S,8/22/2014 21:48,1784 BENEDINO CI,PAR,2014-2015,,,Stockton,CA,8,22,2014,14.64166667,176
Shots Fired,142360029,957S,957S,8/24/2014 0:36,620 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,8,24,2014,14.64722222,176
Shots Fired,142370529,957S,957S,8/25/2014 14:29,2446 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,8,25,2014,14.65,176
Shots Fired,142370530,957S,957S,8/25/2014 14:29,2446 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,8,25,2014,14.65,176
Shots Fired,142370958,957S,957S,8/25/2014 21:26,517 W MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,8,25,2014,14.65,176
Shots Fired,142390047,957S,957S,8/27/2014 2:29,2504 TIFFANY ST,PAR,2014-2015,,,Stockton,CA,8,27,2014,14.65555556,176
Shots Fired,142400029,957S,957S,8/28/2014 1:28,1517 JULIAN ST,PAR,2014-2015,,,Stockton,CA,8,28,2014,14.65833333,176
Shots Fired,142400028,957S,957S,8/28/2014 1:28,1737 S AURORA ST,SEA,2014-2015,,,Stockton,CA,8,28,2014,14.65833333,176
Shots Fired,142401076,957S,957S,8/28/2014 22:36,2349 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,8,28,2014,14.65833333,176
Shots Fired,142410055,957S,957S,8/29/2014 1:29,2055 S LINCOLN ST,SEA,2014-2015,,,Stockton,CA,8,29,2014,14.66111111,176
Shots Fired,142420542,957S,SHOOTING INTO OCCUPIED DWELLING,8/30/2014 14:35,1731 S SUTTER ST,SEA,2014-2015,,,Stockton,CA,8,30,2014,14.66388889,176
Shots Fired,142420894,957S,957S,8/30/2014 20:57,544 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,8,30,2014,14.66388889,176
Shots Fired,142420895,957S,957S,8/30/2014 20:58,524 E NINTH ST,SEA,2014-2015,,,Stockton,CA,8,30,2014,14.66388889,176
Shots Fired,142430112,957S,957S,8/31/2014 3:14,361 W EIGHTH ST,SEA,2014-2015,,,Stockton,CA,8,31,2014,14.66666667,176
Shots Fired,142440828,957S,957S,9/1/2014 20:41,1319 S SAN JOAQUIN ST,SEA,2014-2015,,,Stockton,CA,9,1,2014,14.66666667,177
Shots Fired,142450119,957S,957S,9/2/2014 6:13,2205 S TURNPIKE RD,SEA,2014-2015,,,Stockton,CA,9,2,2014,14.66944444,177
Shots Fired,142451093,957S,957S,9/2/2014 23:31,1538 E TENTH ST,PAR,2014-2015,,,Stockton,CA,9,2,2014,14.66944444,177
Shots Fired,142460268,957S,957S,9/3/2014 6:23,347 E SIXTH ST,SEA,2014-2015,,,Stockton,CA,9,3,2014,14.67222222,177
Shots Fired,142470037,957S,957S,9/4/2014 1:25,1765 S HARRISON ST,SEA,2014-2015,,,Stockton,CA,9,4,2014,14.675,177
Shots Fired,142471027,957S,957S,9/4/2014 21:31,351 HOWARD ST,SEA,2014-2015,,,Stockton,CA,9,4,2014,14.675,177
Shots Fired,142490453,957S,957S,9/6/2014 13:57,2065 SCRIBNER ST,PAR,2014-2015,,,Stockton,CA,9,6,2014,14.68055556,177
Shots Fired,142540965,957S,957S,9/11/2014 22:01,1625 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,9,11,2014,14.69444444,177
Shots Fired,142570012,957S,957S,9/14/2014 0:09,742 E MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,9,14,2014,14.70277778,177
Shots Fired,142571041,957S,957S,9/14/2014 23:46,2405 OPHIR ST,PAR,2014-2015,,,Stockton,CA,9,14,2014,14.70277778,177
Shots Fired,142580061,957S,957S,9/15/2014 2:07,2347 SCRIBNER ST,PAR,2014-2015,,,Stockton,CA,9,15,2014,14.70555556,177
Shots Fired,142600008,957S,957S,9/17/2014 0:10,1919 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,9,17,2014,14.71111111,177
Shots Fired,142600045,957S,SHOOTING INTO OCCUPIED DWELLING,9/17/2014 1:56,2237 S LINCOLN ST,SEA,2014-2015,,,Stockton,CA,9,17,2014,14.71111111,177
Shots Fired,142630612,957S,957S,9/20/2014 16:14,1856 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,9,20,2014,14.71944444,177
Shots Fired,142630874,957S,957S,9/20/2014 20:27,2301 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,9,20,2014,14.71944444,177
Shots Fired,142640157,957S,957S,9/21/2014 4:58,1546 E EIGHTH ST,PAR,2014-2015,,,Stockton,CA,9,21,2014,14.72222222,177
Shots Fired,142640163,957S,957S,9/21/2014 5:10,2061 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,9,21,2014,14.72222222,177
Shots Fired,142650457,957S,957S,9/22/2014 12:43,507 ASPEN ST,SEA,2014-2015,,,Stockton,CA,9,22,2014,14.725,177
Shots Fired,142651120,957S,957S,9/22/2014 23:04,1672 TWELFTH ST,PAR,2014-2015,,,Stockton,CA,9,22,2014,14.725,177
Shots Fired,142680561,957S,957S,9/25/2014 14:25,118 W SIXTH ST,SUP,2014-2015,,,Stockton,CA,9,25,2014,14.73333333,177
Shots Fired,142700032,957S,957S,9/27/2014 1:05,2343 S SACRAMENTO ST,PAR,2014-2015,,,Stockton,CA,9,27,2014,14.73888889,177
Shots Fired,142700544,957S,957S,9/27/2014 16:00,2305 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,9,27,2014,14.73888889,177
Shots Fired,142730798,957S,957S,9/30/2014 19:03,1679 S UNION ST,PAR,2014-2015,,,Stockton,CA,9,30,2014,14.74722222,177
Shots Fired,142730933,957S,957S,9/30/2014 21:41,1679 S UNION ST,PAR,2014-2015,,,Stockton,CA,9,30,2014,14.74722222,177
Shots Fired,142730932,957S,957S,9/30/2014 21:41,1635 S AMERICAN ST,SEA,2014-2015,,,Stockton,CA,9,30,2014,14.74722222,177
Shots Fired,142741132,957S,957S,10/1/2014 23:09,2715 S BIEGHLE ST,PAR,2014-2015,,,Stockton,CA,10,1,2014,14.75,178
Shots Fired,142750043,957S,957S,10/2/2014 1:51,1931 S AMERICAN ST,SEA,2014-2015,,,Stockton,CA,10,2,2014,14.75277778,178
Shots Fired,142760958,957S,957S,10/3/2014 21:16,1687 THIRTEENTH ST,PAR,2014-2015,,,Stockton,CA,10,3,2014,14.75555556,178
Shots Fired,142770052,957S,957S,10/4/2014 1:39,1625 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,10,4,2014,14.75833333,178
Shots Fired,142770908,957S,957S,10/4/2014 20:52,2542 S EL DORADO ST,SEA,2014-2015,,,Stockton,CA,10,4,2014,14.75833333,178
Shots Fired,142830907,957S,957S,10/10/2014 22:52,2420 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,10,10,2014,14.775,178
Shots Fired,142840048,957S,957S,10/11/2014 1:32,2420 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,10,11,2014,14.77777778,178
Shots Fired,142840049,957S,957S,10/11/2014 1:33,2433 PHELPS ST,PAR,2014-2015,,,Stockton,CA,10,11,2014,14.77777778,178
Shots Fired,142840940,957S,SHOOTING INTO OCCUPIED DWELLING,10/11/2014 22:40,1618 E SEVENTH ST,PAR,2014-2015,,,Stockton,CA,10,11,2014,14.77777778,178
Shots Fired,142850121,957S,957S,10/12/2014 4:17,310 W MARTIN LUTHER KING BL,SEA,2014-2015,,,Stockton,CA,10,12,2014,14.78055556,178
Shots Fired,142860034,957S,957S,10/13/2014 1:34,2314 SCRIBNER ST,PAR,2014-2015,,,Stockton,CA,10,13,2014,14.78333333,178
Shots Fired,142860072,957S,957S,10/13/2014 3:01,2203 S UNION ST,PAR,2014-2015,,,Stockton,CA,10,13,2014,14.78333333,178
Shots Fired,142880033,957S,957S,10/15/2014 1:08,1781 BENEDINO CI,PAR,2014-2015,,,Stockton,CA,10,15,2014,14.78888889,178
Shots Fired,142901048,957S,957S,10/17/2014 21:49,2130 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,10,17,2014,14.79444444,178
Shots Fired,142901125,957S,957S,10/17/2014 23:18,707 HOWARD ST,SEA,2014-2015,,,Stockton,CA,10,17,2014,14.79444444,178
Shots Fired,142901150,957S,957S,10/17/2014 23:47,2005 SUPERIOR ST,PAR,2014-2015,,,Stockton,CA,10,17,2014,14.79444444,178
Shots Fired,142901154,957S,957S,10/17/2014 23:49,1628 E SIXTH ST,PAR,2014-2015,,,Stockton,CA,10,17,2014,14.79444444,178
Shots Fired,142910853,957S,957S,10/18/2014 21:31,411 E THIRD ST,SEA,2014-2015,,,Stockton,CA,10,18,2014,14.79722222,178
Shots Fired,142951002,957S,957S,10/22/2014 21:08,1552 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,10,22,2014,14.80833333,178
Shots Fired,143020890,957S,957S,10/29/2014 19:37,1550 SPRING ST,PAR,2014-2015,,,Stockton,CA,10,29,2014,14.82777778,178
Shots Fired,143040884,957S,957S,10/31/2014 20:10,1654 S STANISLAUS ST,SEA,2014-2015,,,Stockton,CA,10,31,2014,14.83333333,178
Shots Fired,143080759,957S,957S,11/4/2014 18:51,1619 FIESTA PZ,PAR,2014-2015,,,Stockton,CA,11,4,2014,14.84166667,179
Shots Fired,143100994,957S,957S,11/6/2014 21:05,2517 BURTON ST,PAR,2014-2015,,,Stockton,CA,11,6,2014,14.84722222,179
Shots Fired,143101070,957S,957S,11/6/2014 23:19,2517 BURTON ST,PAR,2014-2015,,,Stockton,CA,11,6,2014,14.84722222,179
Shots Fired,143120071,957S,957S,11/8/2014 2:12,339 W EIGHTH ST,SEA,2014-2015,,,Stockton,CA,11,8,2014,14.85277778,179
Shots Fired,143120599,957S,957S,11/8/2014 16:37,2600 S AIRPORT WY,PAR,2014-2015,,,Stockton,CA,11,8,2014,14.85277778,179
Shots Fired,143120856,957S,957S,11/8/2014 20:51,2219 S PILGRIM ST,PAR,2014-2015,,,Stockton,CA,11,8,2014,14.85277778,179
Shots Fired,143130047,957S,957S,11/9/2014 1:05,733 CLOYNE CT,SEA,2014-2015,,,Stockton,CA,11,9,2014,14.85555556,179
Shots Fired,143130046,957S,957S,11/9/2014 1:05,2223 S EL DORADO ST,SEA,2014-2015,,,Stockton,CA,11,9,2014,14.85555556,179
Shots Fired,143130743,957S,957S,11/9/2014 18:55,2436 VOLNEY ST,PAR,2014-2015,,,Stockton,CA,11,9,2014,14.85555556,179
Shots Fired,143130841,957S,SHOOTING INTO OCCUPIED DWELLING,11/9/2014 21:05,2432 VOLNEY ST,PAR,2014-2015,,,Stockton,CA,11,9,2014,14.85555556,179
Shots Fired,143130840,957S,957S,11/9/2014 21:06,2435 VOLNEY ST,PAR,2014-2015,,,Stockton,CA,11,9,2014,14.85555556,179
Shots Fired,143140845,957S,SHOOTING INTO UNOCCUPIED VEHC,11/10/2014 19:27,2504 ORVILLE ST,PAR,2014-2015,,,Stockton,CA,11,10,2014,14.85833333,179
Shots Fired,143141023,957S,957S,11/10/2014 23:56,2346 PHELPS ST,PAR,2014-2015,,,Stockton,CA,11,10,2014,14.85833333,179
Shots Fired,143150294,957S,957S,11/11/2014 10:41,2504 ORVILLE ST,NTH,2014-2015,,,Stockton,CA,11,11,2014,14.86111111,179
Shots Fired,143150295,957S,957S,11/11/2014 10:43,2349 S SACRAMENTO ST,NTH,2014-2015,,,Stockton,CA,11,11,2014,14.86111111,179
Shots Fired,143150737,957S,957S,11/11/2014 19:36,2423 S CALIFORNIA ST,SEA,2014-2015,,,Stockton,CA,11,11,2014,14.86111111,179
